"id","l1","l1_name","l2","l2_name","l3","l3_name","l4","l4_name"
"02102090","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02102000","Galvijų mėsos","02102090","Be kaulų"
"02102010","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02102000","Galvijų mėsos","02102010","Su kaulais"
"02109100","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109100","Kita mėsa ir subproduktai, įskaitant valgomuosius mėsos arba mėsos subproduktų miltus ir rupinius",NULL,NULL
"02109210","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109200","Banginių, delfinų ir jūrų kiaulių (Cetacea būrio žinduolių); lamantinų ir diugonių (Sirenia būrio žinduolių); ruonių, jūrų liūtų ir vėplių (Pinnipedia pobūrio žinduolių)","02109210","Banginių, delfinų ir jūrų kiaulių (Cetacea būrio žinduolių); lamantinų ir diugonių (Sirenia būrio žinduolių)"
"02109292","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109200","Banginių, delfinų ir jūrų kiaulių (Cetacea būrio žinduolių); lamantinų ir diugonių (Sirenia būrio žinduolių); ruonių, jūrų liūtų ir vėplių (Pinnipedia pobūrio žinduolių)","02109292","Subproduktai"
"02109299","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109200","Banginių, delfinų ir jūrų kiaulių (Cetacea būrio žinduolių); lamantinų ir diugonių (Sirenia būrio žinduolių); ruonių, jūrų liūtų ir vėplių (Pinnipedia pobūrio žinduolių)","02109299","Valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai"
"02109291","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109200","Banginių, delfinų ir jūrų kiaulių (Cetacea būrio žinduolių); lamantinų ir diugonių (Sirenia būrio žinduolių); ruonių, jūrų liūtų ir vėplių (Pinnipedia pobūrio žinduolių)","02109291","Kitų"
"02109300","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109300","Roplių (įskaitant gyvates ir vėžlius)",NULL,NULL
"02109910","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109910","Mėsa"
"02109941","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109941","Subproduktai"
"02109985","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109985","Kiti"
"02109939","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109939","Kitų"
"02109951","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109951","Galvijų"
"02109959","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109959","Kiti"
"02109971","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109971","Kiti"
"02109921","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109921","Avių ir ožkų"
"02109929","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109929","Be kaulų"
"02109979","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109979","Kitos"
"02109949","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109949","Kiti"
"02109931","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109931","Šiaurės elnių"
"02109990","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02100000","Mėsa ir valgomieji mėsos subproduktai, sūdyti, užpilti sūrymu, džiovinti (vytinti) arba rūkyti; valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai","02109900","Kitų","02109990","Valgomieji mėsos arba mėsos subproduktų miltai ir rupiniai"
"03011100","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03011100","Dekoratyvinės žuvytės",NULL,NULL
"03011900","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03011900","Kitos",NULL,NULL
"03019190","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019100","Kitos gyvos žuvys","03019190","Kiti"
"03019110","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019100","Kitos gyvos žuvys","03019110","Oncorhynchus apache arba Oncorhynchus chrysogaster rūšių"
"03019290","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019200","Unguriai (Anguilla spp.)","03019290","Kurių ilgis ne mažesnis kaip 20 cm"
"03019230","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019200","Unguriai (Anguilla spp.)","03019230","Kurių ilgis ne mažesnis kaip 12 cm, bet mažesnis kaip 20 cm"
"03019210","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019200","Unguriai (Anguilla spp.)","03019210","Kurių ilgis mažesnis kaip 12 cm"
"03019300","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019300","Karpiai (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",NULL,NULL
"03019490","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019400","Paprastieji tunai ir Ramiojo vandenyno tunai (Thunnus thynnus, Thunnus orientalis)","03019490","Ramiojo vandenyno tunai (Thunnus orientalis)"
"03019410","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019400","Paprastieji tunai ir Ramiojo vandenyno tunai (Thunnus thynnus, Thunnus orientalis)","03019410","Paprastieji tunai (Thunnus thynnus)"
"03019500","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019500","Australiniai tunai (Thunnus maccoyii)",NULL,NULL
"03019911","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019900","Kitos","03019911","Gėlavandenės žuvys"
"03019917","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019900","Kitos","03019917","Kitos"
"03019985","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03010000","Gyvos žuvys","03019900","Kitos","03019985","Kitos"
"03021110","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03021100","Lašišinės, išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03021110","Oncorhynchus apache arba Oncorhynchus chrysogaster rūšių"
"03021180","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03021100","Lašišinės, išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03021180","Kiti"
"03021120","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03021100","Lašišinės, išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03021120","Oncorhynchus mykiss rūšies, su galvomis ir žiaunomis, išdarinėti, kurių kiekvieno masė didesnė kaip 1,2|kg, arba be galvų, be žiaunų ir išdarinėti, kurių kiekvieno masė didesnė kaip 1|kg"
"03021300","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03021300","Ramiojo vandenyno lašišos (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou ir Oncorhynchus rhodurus)",NULL,NULL
"03021400","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03021400","Atlantinės lašišos (Salmo salar) ir Dunojaus lašišos (Hucho hucho)",NULL,NULL
"03021900","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03021900","Kitos",NULL,NULL
"03022190","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022100","Plekšniažuvės (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophtalmidae ir Citharidae), išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03022190","Ramiojo vandenyno baltieji otai (Hippoglossus stenolepis)"
"03022130","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022100","Plekšniažuvės (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophtalmidae ir Citharidae), išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03022130","Atlantiniai otai (Hippoglossus hippoglossus)"
"03022110","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022100","Plekšniažuvės (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophtalmidae ir Citharidae), išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03022110","Juodieji otai (Reinhardtius hippoglossoides)"
"03022200","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022200","Jūrinės plekšnės (Pleuronectes platessa)",NULL,NULL
"03022300","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022300","Jūrų liežuviai (Solea spp.)",NULL,NULL
"03022400","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022400","Paprastieji otai (Psetta maxima)",NULL,NULL
"03022910","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022900","Kitos","03022910","Megrimai (Lepidorhombus spp.)"
"03022980","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03022900","Kitos","03022980","Kitos"
"03023110","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023100","Tunai (Thunnus genties), dryžieji tunai (Katsuwonus pelamis), išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03023110","Skirti pramoninei produkcijai, nurodytai 1604 pozicijoje, gaminti"
"03023190","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023100","Tunai (Thunnus genties), dryžieji tunai (Katsuwonus pelamis), išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus","03023190","Kiti"
"03023210","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023200","Geltonpelekiai tunai (Thunnus albacares)","03023210","Skirti pramoninei produkcijai, nurodytai 1604 pozicijoje, gaminti"
"03023290","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023200","Geltonpelekiai tunai (Thunnus albacares)","03023290","Kiti"
"03023390","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023300","Dryžieji tunai (Katsuwonus pelamis)","03023390","Kiti"
"03023310","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023300","Dryžieji tunai (Katsuwonus pelamis)","03023310","Skirti pramoninei produkcijai, nurodytai 1604 pozicijoje, gaminti"
"03023490","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023400","Didžiaakiai tunai (Thunnus obesus)","03023490","Kiti"
"03023410","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023400","Didžiaakiai tunai (Thunnus obesus)","03023410","Skirti pramoninei produkcijai, nurodytai 1604 pozicijoje, gaminti"
"03023511","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023500","Paprastieji tunai ir Ramiojo vandenyno tunai (Thunnus thynnus, Thunnus orientalis)","03023511","Paprastieji tunai (Thunnus thynnus)"
"03023599","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023500","Paprastieji tunai ir Ramiojo vandenyno tunai (Thunnus thynnus, Thunnus orientalis)","03023599","Kiti"
"03023591","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023500","Paprastieji tunai ir Ramiojo vandenyno tunai (Thunnus thynnus, Thunnus orientalis)","03023591","Ramiojo vandenyno tunai (Thunnus orientalis)"
"03023519","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023500","Paprastieji tunai ir Ramiojo vandenyno tunai (Thunnus thynnus, Thunnus orientalis)","03023519","Kiti"
"03023610","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023600","Australiniai tunai (Thunnus maccoyii)","03023610","Skirti pramoninei produkcijai, nurodytai 1604 pozicijoje, gaminti"
"03023690","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023600","Australiniai tunai (Thunnus maccoyii)","03023690","Kiti"
"03023920","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023900","Kiti","03023920","Skirti pramoninei produkcijai, nurodytai 1604 pozicijoje, gaminti"
"03023980","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03023900","Kiti","03023980","Kiti"
"03024100","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024100","Silkės (Clupea harengus, Clupea pallasii), ančiuviai (Engraulis spp.), sardinės (Sardina pilchardus, Sardinops spp.), sardinėlės (Sardinella spp.), šprotai (Sprattus sprattus), skumbrės (Scomber scombrus, Scomber australasicus, Scomber japonicus), tropinės skumbrės (Rastrelliger spp.), karališkosios skumbrės (Scomberomorus spp.), paprastosios stauridės (Trachurus spp.), paprastosios karangės (Caranx spp.), karališkieji ešeriai (Rachycentron canadum), veidrodiniai pampai (Pampus spp.), paprastosios sairos (Cololabis saira), dešimtpelekės stauridės (Decapterus spp.), paprastosios stintenės (Mallotus villosus), kardžuvės (Xiphias gladius), rytiniai tuniukai (Euthynnus affinis), pelamidės (Sarda spp.), marlinai, buriažuvinės (Istiophoridae), išskyrus 0302|91-0302|99|subpozicijose nurodytus valgomuosius žuvų subproduktus",NULL,NULL
"03024200","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024200","Ančiuviai (Engraulis spp.)",NULL,NULL
"03024330","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024300","Sardinės (Sardina pilchardus, Sardinops spp.), sardinėlės (Sardinella spp.), šprotai (Sprattus sprattus)","03024330","Sardinops spp. rūšies sardinės; sardinėlės (Sardinella spp.)"
"03024310","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024300","Sardinės (Sardina pilchardus, Sardinops spp.), sardinėlės (Sardinella spp.), šprotai (Sprattus sprattus)","03024310","Sardina pilchardus rūšies sardinės"
"03024390","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024300","Sardinės (Sardina pilchardus, Sardinops spp.), sardinėlės (Sardinella spp.), šprotai (Sprattus sprattus)","03024390","Šprotai (Sprattus sprattus)"
"03024400","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024400","Skumbrės (Scomber scombrus, Scomber australasicus, Scomber japonicus)",NULL,NULL
"03024510","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024500","Stauridės (Trachurus spp.)","03024510","Paprastosios stauridės (Trachurus trachurus)"
"03024590","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024500","Stauridės (Trachurus spp.)","03024590","Kitos"
"03024530","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024500","Stauridės (Trachurus spp.)","03024530","Čilės stauridės (Trachurus murphyi)"
"03024600","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024600","Karališkieji ešeriai (Rachycentron canadum)",NULL,NULL
"03024700","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024700","Kardžuvės (Xiphias gladius)",NULL,NULL
"03024919","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024900","Kiti","03024919","Kiti"
"03024990","03000000","ŽUVYS IR VĖŽIAGYVIAI, MOLIUSKAI IR KITI VANDENS BESTUBURIAI","03020000","Šviežios arba atšaldytos žuvys, išskyrus žuvų filė ir kitą žuvų mėsą, priskiriamą 0304 pozicijai","03024900","Kiti","03024990","Kiti"
